Username,body,nonfl,money,humans,sad,past,Quant,anger,home,sexual,NEGEMO,inhib,family,space,filler,third_person,anx,negemo,number_words,swear,health,Numb,time,Affect,cause,friend,relig,number_classified_words,social,leisure,sensory,first_person,second_person,present,cognitive,POSEMO,work,ingest,motion,future,achieve,posemo,Openness,Extraversion,Neuroticism,Agreeableness,Conscientiousness
kweitz03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8504047870468145,0.0,0.0,0.0,0.0,0.0,0.0,4.8504047870468145,14205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.222104892643435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.371700105596621,0.0,0.0,0.0,0.0,0.0,4.371700105596621,0.03617115767634851,0.009469761825726139,-0.005077128630705394,0.0001953626556016596,0.00304256182572614
fardanallen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.238210113050471,0.0,0.0,0.0,0.0,0.0,0.0,4.238210113050471,42282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.651861312142282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.413651199091812,0.0,0.0,0.0,0.0,0.0,5.413651199091812,0.006408607783827377,0.01535220367009484,0.0009803329300262188,-0.003297673119580562,0.0006050693688243601
lilbanks14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.496150980879066,0.0,0.0,0.0,0.0,0.0,0.0,6.496150980879066,20135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.111745716414203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.615594735535138,0.0,0.0,0.0,0.0,0.0,3.615594735535138,-0.003105435028248572,0.03646815617433412,-0.0037634148506860365,-0.024126109362389,-0.007291042372881342
DanUpdike37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.780265221731071,0.0,0.0,0.0,0.0,0.0,0.0,6.780265221731071,14026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.309425352916014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.529160131184942,0.0,0.0,0.0,0.0,0.0,3.529160131184942,0.057883104639684026,0.006921877591312929,-0.01500229911154984,-0.02154274333662388,-0.009670159921026652
bakershorty1022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.580998563218391,0.0,0.0,0.0,0.0,0.0,0.0,5.580998563218391,133632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.85841714559387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.277418582375479,0.0,0.0,0.0,0.0,0.0,4.277418582375479,0.025772760878900493,0.012741012811336886,-0.005786515531062128,-0.006798164972802697,-0.002071891210993408
codyjlott,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9947974730583424,0.0,0.0,0.0,0.0,0.0,0.0,3.9947974730583424,5382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.435525826830174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.440728353771832,0.0,0.0,0.0,0.0,0.0,4.440728353771832,0.014853625178826905,0.008947041487839771,-0.001864377682403434,-0.01044113161659514,-0.000982111587982833
Makaylove03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.060355518809425,0.0,0.0,0.0,0.0,0.0,0.0,6.060355518809425,24190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.434063662670525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3737081438611,0.0,0.0,0.0,0.0,0.0,4.3737081438611,0.036100328761429795,0.011446863258520377,-0.012894948046550302,-0.012999993349958452,-0.0014422481296758115
chella9_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5373840398584155,0.0,0.0,0.0,0.0,0.0,0.0,6.5373840398584155,59611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.133851134857661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.596467094999245,0.0,0.0,0.0,0.0,0.0,4.596467094999245,0.030287279327731155,0.01271825075630253,-0.01004379949579833,-0.013142475798319302,-0.006125744705882367
Rs668000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.10461505514509,0.0,0.0,0.0,0.0,0.0,0.0,7.10461505514509,93390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.841631866366848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7370168112217583,0.0,0.0,0.0,0.0,0.0,3.7370168112217583,0.024699099004822124,0.014501157279162803,-0.015347420642249074,-0.023977818200471835,-0.014037344208474358
tricks9494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.801058081662843,0.0,0.0,0.0,0.0,0.0,0.0,6.801058081662843,79767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.316296212719546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5152381310567025,0.0,0.0,0.0,0.0,0.0,3.5152381310567025,-0.008275368980612922,0.019599102095059405,-0.020131490619137198,-0.03587721982489052,-0.020671618042526506
KaylaEmmi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.661790221540373,0.0,0.0,0.0,0.0,0.0,0.0,5.661790221540373,54753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.125472576845105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.463682355304732,0.0,0.0,0.0,0.0,0.0,4.463682355304732,0.01679015147361208,0.0106044087731323,-0.00902528416723785,-0.01658911583276214,-0.007593808498971982
reanneee16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.878597957288765,0.0,0.0,0.0,0.0,0.0,0.0,5.878597957288765,17232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.820798514391829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9422005571030643,0.0,0.0,0.0,0.0,0.0,2.9422005571030643,0.03460007036011075,0.011126321329639885,-0.009070699722991678,-0.009202822714681444,-0.0019869977839335196
Javiee_McCoy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.949892359052759,0.0,0.0,0.0,0.0,0.0,0.0,5.949892359052759,32051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.856166734267262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.906274375214502,0.0,0.0,0.0,0.0,0.0,3.906274375214502,0.036495388404825885,0.01232515482573727,-0.006931697050938321,-0.020844362265415528,-0.008598943699731887
_samoyaa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26460239268121,0.0,0.0,0.0,0.0,0.0,0.0,4.26460239268121,21315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.374384236453203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.109781843771992,0.0,0.0,0.0,0.0,0.0,4.109781843771992,0.03168265026595747,0.006972169769503547,-0.002936571808510641,-0.003592364804964542,-0.00037481914893617023
ToniiMedinna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7162657969832855,0.0,0.0,0.0,0.0,0.0,0.0,6.7162657969832855,9812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.069302894415003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.353037097431716,0.0,0.0,0.0,0.0,0.0,3.353037097431716,0.016773647222222212,0.010118231250000005,-0.009206905555555553,-0.011881844444444447,-0.004684400694444442
_tataxoxo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.508363051886081,0.0,0.0,0.0,0.0,0.0,0.0,6.508363051886081,79636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.925159475614043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.416796423727962,0.0,0.0,0.0,0.0,0.0,3.416796423727962,0.021968324132948136,0.024306766618497084,-0.00978180780346823,-0.03377439436416182,-0.012086493352601188
annniiieee_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.769529453839473,0.0,0.0,0.0,0.0,0.0,0.0,6.769529453839473,19573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.715117764267102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94558831042763,0.0,0.0,0.0,0.0,0.0,4.94558831042763,0.032355419661733595,0.00949485465116279,-0.011949062896405922,-0.01488428171247359,-0.00690905073995772
JuanYouWant22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.64941208271388,0.0,0.0,0.0,0.0,0.0,0.0,5.64941208271388,7399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.406676577915935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.757264495202054,0.0,0.0,0.0,0.0,0.0,3.757264495202054,0.012283499999999987,0.006965908477842007,-0.0036103545279383494,-0.018750920038535637,-0.005906502890173418
chessymarie16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.992840411897291,0.0,0.0,0.0,0.0,0.0,0.0,5.992840411897291,22627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.59795819154108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6051177796437885,0.0,0.0,0.0,0.0,0.0,4.6051177796437885,0.023819653364116053,0.011592462730870747,-0.007802376649076518,-0.010655712071240109,-0.006482250329815305
acuerrrr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.13640805159273,0.0,0.0,0.0,0.0,0.0,0.0,6.13640805159273,5117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.276138362321673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.139730310728943,0.0,0.0,0.0,0.0,0.0,5.139730310728943,0.0241463751914242,0.019627670750382836,-0.006539447166921901,-0.00773201990811639,-0.0031731761102603367
princesss_becca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.38720254824808,0.0,0.0,0.0,0.0,0.0,0.0,8.38720254824808,42696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.263443882330897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.876241334082818,0.0,0.0,0.0,0.0,0.0,3.876241334082818,0.03686268388383964,0.01557282243405011,-0.014277318998004902,-0.018240376413212137,-0.009040170915539816
libbyweglarz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.738379267791032,0.0,0.0,0.0,0.0,0.0,0.0,5.738379267791032,4862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.448375154257507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.709995886466475,0.0,0.0,0.0,0.0,0.0,4.709995886466475,0.019234726618705036,0.012874953237410072,-0.0061408363309352525,-0.004371539568345324,0.000530512589928057
Rico1Suaves0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.070770922083276,0.0,0.0,0.0,0.0,0.0,0.0,5.070770922083276,7277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.055929641335716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.985158719252439,0.0,0.0,0.0,0.0,0.0,3.985158719252439,0.019832220839813355,0.02856610730948679,0.001519528771384139,-0.028384194401244175,-0.004749530326594092
