Username,body,nonfl,money,humans,sad,past,Quant,anger,home,sexual,NEGEMO,inhib,family,space,filler,third_person,anx,negemo,number_words,swear,health,Numb,time,Affect,cause,friend,relig,number_classified_words,social,leisure,sensory,first_person,second_person,present,cognitive,POSEMO,work,ingest,motion,future,achieve,posemo,Openness,Extraversion,Neuroticism,Agreeableness,Conscientiousness
_PhalenEllese,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.189898588188506,0.0,0.0,0.0,0.0,0.0,0.0,5.189898588188506,15087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.29939683170942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.109498243520912,0.0,0.0,0.0,0.0,0.0,4.109498243520912,0.021274974430238992,0.014266025013896623,-0.003490284602556976,-0.003103683713173989,-0.0011297065036131174
CassandraJSemar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.104602510460251,0.0,0.0,0.0,0.0,0.0,0.0,5.104602510460251,2390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.832635983263598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7280334728033475,0.0,0.0,0.0,0.0,0.0,4.7280334728033475,0.047664401913875595,0.002036038277511963,-0.008837507177033493,-0.0020289330143540675,-0.000666822966507177
yogabbigabba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.493933588761175,0.0,0.0,0.0,0.0,0.0,0.0,4.493933588761175,12528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.07567049808429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.581736909323117,0.0,0.0,0.0,0.0,0.0,4.581736909323117,0.04007491455399058,0.01016380657276994,-0.00446753427230047,-0.0019298300469483584,0.0010387990610328638
RocDevo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7332530343741315,0.0,0.0,0.0,0.0,0.0,0.0,2.7332530343741315,10793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.004539979616418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.271286945242287,0.0,0.0,0.0,0.0,0.0,4.271286945242287,0.02320644353518821,0.003958181669394435,0.0026664108019639953,0.0018440212765957436,0.004263144026186579
magur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5830629613955894,0.0,0.0,0.0,0.0,0.0,0.0,0.5830629613955894,21267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0375229228382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.454459961442611,0.0,0.0,0.0,0.0,0.0,5.454459961442611,0.035779418381344234,0.0049464986282578925,0.0012736844993141289,0.005347515089163236,0.009342160493827165
BelieveInSyr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6956176090629037,0.0,0.0,0.0,0.0,0.0,0.0,0.6956176090629037,10063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.694126999900626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9985093908377225,0.0,0.0,0.0,0.0,0.0,4.9985093908377225,0.014405080479452057,0.009636965753424662,0.001882917808219178,0.014108520547945206,0.01406625171232877
devankathryn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.230687401854009,0.0,0.0,0.0,0.0,0.0,0.0,6.230687401854009,39482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.067879033483612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8371916316296035,0.0,0.0,0.0,0.0,0.0,3.8371916316296035,0.030872198865038388,0.01330149148778685,-0.009428778435726618,-0.019269389834690346,-0.007941210954848246
angela_oxox15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.475533203626886,0.0,0.0,0.0,0.0,0.0,0.0,6.475533203626886,54482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.937557358393597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.462024154766712,0.0,0.0,0.0,0.0,0.0,4.462024154766712,0.02742763128165185,0.012825363459291035,-0.01285709738994939,-0.016759740942734684,-0.006770839306583582
kkainn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.469788652109094,0.0,0.0,0.0,0.0,0.0,0.0,6.469788652109094,45612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.304305884416381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8345172323072876,0.0,0.0,0.0,0.0,0.0,3.8345172323072876,0.040559840798329125,0.00954909190067302,-0.013107454861916933,-0.010807729403573876,-0.006170927361336716
ChelseaCond,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.732901053681651,0.0,0.0,0.0,0.0,0.0,0.0,5.732901053681651,32078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.25313298834092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.520231934659268,0.0,0.0,0.0,0.0,0.0,4.520231934659268,0.03841151295518217,0.010276813375350167,-0.011611516106442586,-0.009901178221288522,-0.0012035959383753533
_meggyy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.845503116651826,0.0,0.0,0.0,0.0,0.0,0.0,6.845503116651826,17968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.424087266251114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.578584149599288,0.0,0.0,0.0,0.0,0.0,3.578584149599288,0.027641276486988785,0.005764632434944233,-0.011151379182156146,-0.007013441449814125,-0.0033230320631970267
stvcrtr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7941950962607525,0.0,0.0,0.0,0.0,0.0,0.0,2.7941950962607525,34178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.438820293756217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.644625197495465,0.0,0.0,0.0,0.0,0.0,6.644625197495465,0.04015664771197873,0.0075999777927321585,-0.0008551971736204586,0.0053556514131897805,0.005420617765814272
CarrollM9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.718533962471195,0.0,0.0,0.0,0.0,0.0,0.0,4.718533962471195,9113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.581147810819708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8626138483485133,0.0,0.0,0.0,0.0,0.0,3.8626138483485133,0.027945552525252482,0.0056708222222222205,-0.0017421929292929285,-0.0027727060606060608,-0.0014243191919191918
daniellejdougs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.982616296008546,0.0,0.0,0.0,0.0,0.0,0.0,6.982616296008546,10297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.178304360493348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.195688064484801,0.0,0.0,0.0,0.0,0.0,5.195688064484801,0.018643298859934848,0.013613266286644962,-0.014464813517915297,-0.023199393322475562,-0.010124792345276858
raechy11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.078929306794784,0.0,0.0,0.0,0.0,0.0,0.0,5.078929306794784,7285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.981468771448181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9025394646533975,0.0,0.0,0.0,0.0,0.0,5.9025394646533975,0.03404322005988023,0.0130046871257485,-0.006034288922155691,-0.0006728877245508984,0.0011397964071856283
erin_dix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.529342260732572,0.0,0.0,0.0,0.0,0.0,0.0,4.529342260732572,2539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.507286333202048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.977944072469476,0.0,0.0,0.0,0.0,0.0,3.977944072469476,0.029299926199262,0.009902376383763841,-0.006116671586715865,0.001621317343173432,0.0038946236162361613
_na7knot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.928522804628999,0.0,0.0,0.0,0.0,0.0,0.0,4.928522804628999,36725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.541184479237577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.612661674608577,0.0,0.0,0.0,0.0,0.0,4.612661674608577,0.03143148426573443,0.01373538786213789,-0.0045332832167832154,-0.002256846153846161,0.0026085624375624347
alyssaaamarie__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9722243955872,0.0,0.0,0.0,0.0,0.0,0.0,4.9722243955872,25562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.589938189500039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.61771379391284,0.0,0.0,0.0,0.0,0.0,5.61771379391284,0.024613953006219776,0.02496604975812026,-0.00512586765722183,-0.0016252764340013892,0.000759442639944714
CarolineLeana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4131031777167515,0.0,0.0,0.0,0.0,0.0,0.0,3.4131031777167515,2549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.18242448018831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.769321302471557,0.0,0.0,0.0,0.0,0.0,11.769321302471557,0.005680964010282778,0.024596832904884316,0.0022048508997429307,0.019000616966580952,0.013097822622107961
taylorrskeltonn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.309148264984227,0.0,0.0,0.0,0.0,0.0,0.0,6.309148264984227,1585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.249211356466876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.94006309148265,0.0,0.0,0.0,0.0,0.0,6.94006309148265,0.018550550660792954,0.015956740088105728,-0.0059059867841409685,-0.001393418502202643,-0.0013102995594713655
abbykindler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.113680453169861,0.0,0.0,0.0,0.0,0.0,0.0,5.113680453169861,12887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.272910685186622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.159230232016761,0.0,0.0,0.0,0.0,0.0,4.159230232016761,0.03180848383733054,0.02555859332638167,-0.006460347236704901,-0.0044318456725756,0.0028932836287799794
erika_wolfe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38489646772229,0.0,0.0,0.0,0.0,0.0,0.0,4.38489646772229,2463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.55014210312627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.165245635403979,0.0,0.0,0.0,0.0,0.0,11.165245635403979,0.009356757225433528,0.02573638728323699,-0.002761962427745665,0.01624168208092485,0.012870231213872835
tricks9494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.801058081662843,0.0,0.0,0.0,0.0,0.0,0.0,6.801058081662843,79767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.316296212719546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5152381310567025,0.0,0.0,0.0,0.0,0.0,3.5152381310567025,-0.008275368980612922,0.019599102095059405,-0.020131490619137198,-0.03587721982489052,-0.020671618042526506
graves_sara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.812796208530806,0.0,0.0,0.0,0.0,0.0,0.0,6.812796208530806,1688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.263033175355451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.450236966824645,0.0,0.0,0.0,0.0,0.0,5.450236966824645,0.01529787037037037,0.022645597222222227,-0.012449472222222225,-0.009887018518518519,-0.0071453703703703705
taylornicole396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.581169263550406,0.0,0.0,0.0,0.0,0.0,0.0,4.581169263550406,7509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.82820615261686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.247036889066454,0.0,0.0,0.0,0.0,0.0,5.247036889066454,0.013227428815004267,0.009724449275362314,-0.005658247229326515,-0.0035643930093776748,-0.0007545933503836313
KaylaEmmi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.661790221540373,0.0,0.0,0.0,0.0,0.0,0.0,5.661790221540373,54753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.125472576845105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.463682355304732,0.0,0.0,0.0,0.0,0.0,4.463682355304732,0.01679015147361208,0.0106044087731323,-0.00902528416723785,-0.01658911583276214,-0.007593808498971982
_mollymaloney,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.530934231519234,0.0,0.0,0.0,0.0,0.0,0.0,5.530934231519234,5641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.785499024995568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.254564793476334,0.0,0.0,0.0,0.0,0.0,4.254564793476334,0.03434995166666664,0.009441713333333329,-0.006715724999999996,-0.0015113866666666663,0.000376925
GdoubleT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.889383744009295,0.0,0.0,0.0,0.0,0.0,0.0,4.889383744009295,103285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.180423101127946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2910393571186525,0.0,0.0,0.0,0.0,0.0,4.2910393571186525,0.03591548148148141,0.002774582995404167,-0.004494065558258975,-0.004617379291700457,-0.0005283569883752373
THEsak9599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9809188680180405,0.0,0.0,0.0,0.0,0.0,0.0,4.9809188680180405,20177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.156267036724984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.175348168706943,0.0,0.0,0.0,0.0,0.0,6.175348168706943,0.033787354855109246,0.00580860447381799,-0.0053214931367564795,-0.006661530249110321,-0.002286797661413321
levnicole,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.359156597962568,0.0,0.0,0.0,0.0,0.0,0.0,4.359156597962568,8442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.454631603885336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.095475005922767,0.0,0.0,0.0,0.0,0.0,7.095475005922767,0.013273141233766229,0.016152056818181836,-0.00541061931818182,0.0025353165584415566,-6.088311688311637e-05
mckennamatthew6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.416159332057749,0.0,0.0,0.0,0.0,0.0,0.0,5.416159332057749,45992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.01913376239346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.602974430335711,0.0,0.0,0.0,0.0,0.0,4.602974430335711,0.028284067110655776,0.004676089993169405,-0.003630265881147539,-0.0015978341871584723,-0.0002077216530054645
ROJO36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.975587890490311,0.0,0.0,0.0,0.0,0.0,0.0,3.975587890490311,29002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.782083994207296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.806496103716985,0.0,0.0,0.0,0.0,0.0,5.806496103716985,0.04198010760073261,0.015793545329670335,-0.0007424134615384624,0.0037144395604395584,0.005679233974358978
JeremyCarr88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.536489151873767,0.0,0.0,0.0,0.0,0.0,0.0,4.536489151873767,5070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.149901380670611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.613412228796844,0.0,0.0,0.0,0.0,0.0,7.613412228796844,0.01726012404092072,0.008226483375959078,-0.004774721227621487,-0.0025877161125319706,0.0004126035805626597
doublemm5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.837698717032145,0.0,0.0,0.0,0.0,0.0,0.0,5.837698717032145,76931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.770690618866256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.932991901834111,0.0,0.0,0.0,0.0,0.0,4.932991901834111,0.010208478426768438,0.010496082966441656,-0.006032125330202522,-0.015215354074943715,-0.004264459935427119
ImariJanelle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.049382716049383,0.0,0.0,0.0,0.0,0.0,0.0,4.049382716049383,2025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.506172839506172,0.0,0.0,0.0,0.0,0.0,7.506172839506172,0.01762877341389728,0.007000658610271903,-0.002350287009063444,-0.00012893353474320232,0.0005337522658610274
seanpritzkau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5938009787928222,0.0,0.0,0.0,0.0,0.0,0.0,2.5938009787928222,12260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.887438825448613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.293637846655791,0.0,0.0,0.0,0.0,0.0,5.293637846655791,0.026790716094032548,0.009067881555153715,-0.00057923417721519,0.0062069349005424955,0.00491166726943942
FreshGuy_Rios,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.761081204902073,0.0,0.0,0.0,0.0,0.0,0.0,5.761081204902073,17462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.703241324017867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.942160119115794,0.0,0.0,0.0,0.0,0.0,4.942160119115794,-0.004002292606187713,0.03431024646040896,-0.0060427776612480355,-0.01231568117461983,-0.003290914525432618
anthonycolilli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2711804574978816,0.0,0.0,0.0,0.0,0.0,0.0,6.2711804574978816,56656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.662595312058741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.391414854560859,0.0,0.0,0.0,0.0,0.0,4.391414854560859,0.015993649079273944,0.014053308084106058,-0.008175692830090137,-0.01570319589917729,-0.0068946351051326175
jbianchi4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.839650145772595,0.0,0.0,0.0,0.0,0.0,0.0,4.839650145772595,10290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.99028182701652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.150631681243926,0.0,0.0,0.0,0.0,0.0,5.150631681243926,0.018484656080557705,0.008377532920216889,-0.002950243222308287,-0.005845408985282743,-0.0007762873741285828
duneschreibar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.580449490629132,0.0,0.0,0.0,0.0,0.0,0.0,4.580449490629132,12859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.549731705420328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.969282214791197,0.0,0.0,0.0,0.0,0.0,4.969282214791197,0.021405217775161824,0.008817293702177738,-0.004169068275456155,-0.004007620953502065,-0.002421991759858743
akrumms,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7565488797235536,0.0,0.0,0.0,0.0,0.0,0.0,3.7565488797235536,8971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7917734923642845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.035224612640731,0.0,0.0,0.0,0.0,0.0,4.035224612640731,0.03718815415549591,0.007730300268096513,-0.0017868739946380696,0.0017476112600536189,0.0034175764075067014
erincurley_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.436450839328537,0.0,0.0,0.0,0.0,0.0,0.0,4.436450839328537,12510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.744204636290966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.30775379696243,0.0,0.0,0.0,0.0,0.0,5.30775379696243,0.02262299203475741,0.009828258508327303,-0.005110747284576393,-0.00045119261404779156,0.0008599580014482252
cuntney_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8281025967819025,0.0,0.0,0.0,0.0,0.0,0.0,6.8281025967819025,31385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.314322128405289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.486219531623387,0.0,0.0,0.0,0.0,0.0,4.486219531623387,0.023803882225953525,0.008204719117294325,-0.01155291388822262,-0.01645525689613815,-0.008819876469177267
JayStreakerC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9789029535864975,0.0,0.0,0.0,0.0,0.0,0.0,4.9789029535864975,3555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.210970464135022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.232067510548523,0.0,0.0,0.0,0.0,0.0,5.232067510548523,0.0243257247311828,0.006297898924731181,-0.003442851612903226,-0.003672455913978494,-0.0030668129032258066
Ckilllaaaaa9_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.545745144573061,0.0,0.0,0.0,0.0,0.0,0.0,6.545745144573061,41294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.936213493485736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.390468348912675,0.0,0.0,0.0,0.0,0.0,4.390468348912675,0.006941741458686737,0.028820698812696804,-0.009866864065907444,-0.013305862854373605,-0.007056298037315222
brianvanetten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.158338012352611,0.0,0.0,0.0,0.0,0.0,0.0,3.158338012352611,7124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.257158899494666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.098820887142055,0.0,0.0,0.0,0.0,0.0,4.098820887142055,0.020049602184087367,0.006513162246489861,-0.0023351450858034323,-0.0017746287051482053,0.0006481622464898598
GannonsIsle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7557251908396947,0.0,0.0,0.0,0.0,0.0,0.0,1.7557251908396947,1310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.610687022900763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.854961832061068,0.0,0.0,0.0,0.0,0.0,8.854961832061068,-0.003941376470588235,0.027853152941176476,0.002557835294117647,0.020608705882352946,0.033407811764705884
TayyyJayyy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.530408773678963,0.0,0.0,0.0,0.0,0.0,0.0,6.530408773678963,18054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.994793397585022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.464384623906059,0.0,0.0,0.0,0.0,0.0,4.464384623906059,0.030596327204148923,0.01261867468175389,-0.011205570485619985,-0.011959287128712862,-0.004610555869872705
bschrader12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.732359142843133,0.0,0.0,0.0,0.0,0.0,0.0,5.732359142843133,20393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.758593635070858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.026234492227725,0.0,0.0,0.0,0.0,0.0,5.026234492227725,0.019548321271929757,0.0086753720760234,-0.005286662280701755,-0.014002308479532157,-0.006207635964912281
Jbelge15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.227844562482527,0.0,0.0,0.0,0.0,0.0,0.0,5.227844562482527,3577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.60833100363433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.380486441151803,0.0,0.0,0.0,0.0,0.0,7.380486441151803,0.012636396584440235,0.016005411764705876,0.00022533776091081617,0.004312555977229595,0.007916842504743832
LexiiFirkins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.633555420956996,0.0,0.0,0.0,0.0,0.0,0.0,4.633555420956996,3302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6305269533616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.996971532404603,0.0,0.0,0.0,0.0,0.0,4.996971532404603,0.009897035714285721,0.011473494897959189,-0.0055567857142857155,-0.003437770408163266,0.0006288163265306123
Chris_Cruz2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333623693379791,0.0,0.0,0.0,0.0,0.0,0.0,4.333623693379791,9184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.175087108013937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.841463414634147,0.0,0.0,0.0,0.0,0.0,8.841463414634147,0.027366579957356033,0.013498598081023449,-0.002124792110874199,0.0023627249466950918,0.002874735607675906
mroulan_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.354508196721311,0.0,0.0,0.0,0.0,0.0,0.0,4.354508196721311,5856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.614071038251366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.259562841530054,0.0,0.0,0.0,0.0,0.0,5.259562841530054,0.024631339712918657,0.014122039872408287,-0.0027306698564593303,0.0011898309409888346,0.006817437001594896
muffiinsx0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.651532167495589,0.0,0.0,0.0,0.0,0.0,0.0,8.651532167495589,24932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.742660035296005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0911278678004175,0.0,0.0,0.0,0.0,0.0,4.0911278678004175,0.034107135630498636,0.005446994134897355,-0.021930476173020633,-0.028667544354838724,-0.01801937023460411
ALDINI42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2448377581120944,0.0,0.0,0.0,0.0,0.0,0.0,3.2448377581120944,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.799410029498524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.55457227138643,0.0,0.0,0.0,0.0,0.0,8.55457227138643,0.015566555555555554,0.01608248148148148,0.007961999999999999,-0.0032798148148148157,0.012284944444444444
_Torrie_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.063529411764706,0.0,0.0,0.0,0.0,0.0,0.0,5.063529411764706,10625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.308235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2447058823529416,0.0,0.0,0.0,0.0,0.0,4.2447058823529416,0.0206799734982332,0.009771857773851592,-0.007367189929328622,-0.009528426678445228,-0.005633661660777387
